_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,Data_Source,OBJECTID,Date_Added,wardName,geometry
233,371,Spadina & College Toronto Rexall,Pharmacy Immunization Site,474 Spadina Avenue,None,None,None,None,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-413-1060,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,247,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.400373987, 43.657722443]]}"
234,372,Atrium on Bay Toronto Rexall,Pharmacy Immunization Site,595 Bay Street,None,None,None,None,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-591-1414,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,248,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.383297828, 43.656212449]]}"
235,373,Shoppers Drug Mart 1381,Pharmacy Immunization Site,1780 Markham Rd A,None,None,None,None,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-412-1780,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,249,2021-03-18,Scarborough North,"{'type': 'MultiPoint', 'coordinates': [[-79.240181484, 43.794578052]]}"
236,374,Shoppers Drug Mart 825,Pharmacy Immunization Site,600 The East Mall Unit 1,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-622-3253,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,250,2021-03-18,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.564889597, 43.655462968]]}"
237,375,Parliament & Winchester Rexall,Pharmacy Immunization Site,539 Parliament Street,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 9 a.m.-9 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-926-1658,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,251,2021-03-18,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.368472371, 43.666040788]]}"
238,376,Shoppers Drug Mart 899,Pharmacy Immunization Site,5998 Bathurst St.,None,None,None,None,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-661-6863,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,252,2021-03-18,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.446394497, 43.78487934]]}"
239,377,Shoppers Drug Mart 1403,Pharmacy Immunization Site,2528 Bayview Ave.,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-444-8411,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,253,2021-03-18,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.384783808, 43.746832574]]}"
240,378,Mount Sinai Toronto Rexall,Pharmacy Immunization Site,600 University Avenue,None,None,None,None,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 10 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-977-0408,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,254,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.390441858, 43.657527829]]}"
241,379,Shoppers Drug Mart 903,Pharmacy Immunization Site,"3730 LAKE SHORE BLVD WEST, UNIT 102",None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-255-5243,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,255,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.539681964, 43.594202308]]}"
242,380,St.Clair Centre Toronto Rexall,Pharmacy Immunization Site,2 St. Clair Avenue East Unit C001,None,None,None,None,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 8 a.m.-8 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-921-2171,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,256,2021-03-18,Toronto-St. Paul's,"{'type': 'MultiPoint', 'coordinates': [[-79.393845303, 43.688356455]]}"
243,381,Church/Wellesley Toronto Rexall,Pharmacy Immunization Site,63 Wellesley Street E.,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-924-7760,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,257,2021-03-18,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.381315005, 43.665428026]]}"
244,382,Rexall - Skymark Plaza Willowdale,Pharmacy Immunization Site,3555 Don Mills Road,None,None,None,None,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-7 p.m., Sunday: 10 a.m.-7 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-494-8101,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,258,2021-03-18,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.353958204, 43.794379419]]}"
245,383,Waterpark Place Toronto Rexall,Pharmacy Immunization Site,88 Queens Quay West,None,None,None,None,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-607-5552,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,259,2021-03-18,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.378707385, 43.640849976]]}"
246,384,Metro Ctr Toronto Rexall,Pharmacy Immunization Site,"200 Wellington Street West, Unit 200, P.O. Box 101",None,None,None,None,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-979-1206,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,260,2021-03-18,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.387846227, 43.645853124]]}"
247,385,Shoppers Drug Mart 1510,Pharmacy Immunization Site,2047 AVENUE ROAD,None,None,None,None,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 8 a.m.-7 p.m., Sunday: 8 a.m.-7 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-789-1122,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,261,2021-03-18,Eglinton-Lawrence,"{'type': 'MultiPoint', 'coordinates': [[-79.419748986, 43.73627687]]}"
248,485,YORKGATE IDA DRUGMART,Pharmacy Immunization Site,YORKGATE MALL /1 YORK GATE BLVD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-519-7877,None,None,None,https://www.yorkgateidadrugmart.com/,Ontario Health; Toronto Public Health,262,2021-04-06,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.519439349, 43.758498549]]}"
249,486,SHOPPERS DRUG MART #843,Pharmacy Immunization Site,1515 STEELES AVE E,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,263,2021-04-06,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.384755719, 43.80482328]]}"
250,487,SHOPPERS DRUG MART #917,Pharmacy Immunization Site,4865 LESLIE ST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-282-5705,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,264,2021-04-06,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.364697108, 43.779278968]]}"
251,488,MEDICAL PHARMACY,Pharmacy Immunization Site,110-1333 NEILSON RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-282-5705,None,None,None,https://scarboroughmp.medmeapp.com/schedule/,Ontario Health; Toronto Public Health,265,2021-04-06,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.219626962, 43.808497213]]}"
252,489,SHOPPERS DRUG MART #845,Pharmacy Immunization Site,415 THE WESTWAY,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,266,2021-04-06,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.565611496, 43.683113691]]}"
253,490,SHOPPERS DRUG MART #804,Pharmacy Immunization Site,598 SHEPPARD AVE W,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,267,2021-04-06,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.439558593, 43.7561633]]}"
254,491,SHOPPERS DRUG MART #809,Pharmacy Immunization Site,3110 BATHURST ST,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,268,2021-04-06,Eglinton-Lawrence,"{'type': 'MultiPoint', 'coordinates': [[-79.432682981, 43.719426484]]}"
255,492,REXALL #299,Pharmacy Immunization Site,325 MOORE AVE,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,269,2021-04-06,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.369505219, 43.696960431]]}"
256,493,SHOPPERS DRUG MART #827,Pharmacy Immunization Site,70 EGLINTON SQUARE BLVD,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-757-1131,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,270,2021-04-06,Scarborough Southwest,"{'type': 'MultiPoint', 'coordinates': [[-79.300659011, 43.723528023]]}"
